Star Tracker;Alpha Software;65;0;0;d64_Star_Tracker_1983_Alpha_Software
World Class Leaderboard Courses I-L;Access Software;65;0;0;d64_World_Class_Leaderboard_Courses_I-L_1987_Access_Software
Woody the Worm;CP Verlag;65;0;0;d64_Woody_the_Worm_1991_CP_Verlag
The Witching Hour;Compute!;65;0;0;d64_Witching_Hour_The_1985_Compute
The Lonely Mission;Markt & Technik;65;0;0;Lonely_Mission_The_1991_Markt_Technik_de
The Lone Ranger;The Guild Adventure Software;65;0;0;Lone_Ranger_The_19xx_The_Guild_Adventure_Software
Kinslayer;Dan Vanderkooi;65;0;0;Kinslayer_19xx_Dan_Vanderkooi
Attacco Aereo;Pubblirome;65;0;0;Attacco_Aereo_1985_Pubblirome_it
All'ippodromo;Pubblirome;65;0;0;Allippodromo_1986_Pubblirome_it
Adventure 11: Waxworks;B. Howarth & C.J. Ogden;65;0;0;Adventure_11_Waxworks_19xx_Howarth_B._Ogden_C._J.
Alesian Plains;P.A. Panks;65;0;0;Alesian_Plains_2004_Panks_P._A.
Boswain;Osbourne/McGraw-Hill;65;0;0;Boswain_1984_Osbourne_McGraw-Hill
Battleship;M Richter;65;0;0;Battleship_1983_M_Richter
Backgammon;tware;65;0;0;Backgammon_19xx_-_de
Barricade;Alpha Software;65;0;0;Barricade_1986_Alpha_Software
Bubbles [h Triad];Markt & Technik;65;0;0;Bubbles_1993_Markt_Technik_h_Triad
Crazy Men;Courbois Software;65;0;0;Crazy_Men_1983_Courbois_Software_nl
Magic Castle;Markt & Technik;65;0;0;d64_Magic_Castle_1993_Markt_Technik
Magic 6;Loadstar;65;0;0;d64_Magic_6_1998_Loadstar
Mindbreaker;CP Verlag;65;0;0;d64_Mindbreaker_1991_CP_Verlag
Macbeth (Disk 1 of 2 Side A);Creative Sparks;65;0;0;d64_Macbeth_1984_Creative_Sparks_Disk_1_of_2_Side_A
Whirlinurd [h WMCS];Chris Gray Enterprises;65;0;0;d64_Whirlinurd_1985_Chris_Gray_Enterprises_h_WMCS
Twintris;Megastyle;65;0;0;d64_Twintris_2001_Megastyle
Vulgus [h Decibel];Suicide Service;65;0;0;d64_Vulgus_19xx_Suicide_Service_h_Decibel
Invaders;Markt & Technik;65;0;0;Invaders_1984_Markt_Technik
It's Snowing (1993 12)(Slash Design);tware;65;0;0;Its_Snowing_1993-12_Slash_Design
Land of Oblivion;Creutzfeld&Jacob;65;0;0;Land_of_Oblivion_19xx_CreutzfeldJacob
Galaktika;Maurice Games;65;0;0;Galaktika_1984_Maurice_Games_nl
Il Fantasma del Teatro;J.soft;65;0;0;Fantasma_del_Teatro_Il_1985_J.soft_it
The Fantastic Four;tware;65;0;0;Fantastic_Four_The_19xx_-
Block Ten;Loadstar;65;0;0;Block_Ten_19xx_Loadstar
Bugs 64;Pete Tattersall;65;0;0;Bugs_64_19xx_Pete_Tattersall_de
Blackjack;Editoriale Video;65;0;0;Blackjack_1985_Editoriale_Video_it
Astro Pilot;Suncom;64;0;0;Astro_Pilot_1993_Suncom
Hat in the Ring;Editoriale Video;64;0;0;Hat_in_the_Ring_19xx_Editoriale_Video
Hell! v1.0;Explore;64;0;0;Hell_v1.0b_1998_Explore
Driver;Alpha Software;64;0;0;Driver_1986_Alpha_Software
Commercial Town;Markt & Technik;64;0;0;Commercial_Town_1985_Markt_Technik_de
The Haunted Castle;Ahoy!;64;0;0;Haunted_Castle_The_1985_Ahoy-Ion_International
Goldgraber;Europa Computer-Club;64;0;0;Goldgraber_1985_Europa_Computer_Club_de
Halls of Death;Stewart Sargn;64;0;0;Halls_of_Death_1983_Stewart_Sargn
Miser;Osbourne/McGraw-Hill;64;0;0;d64_Miser_1983_Osbourne-McGraw_Hill
Mini Schach;tware;64;0;0;d64_Mini_Schach_19xx_-_de
Lunatic;Recanetese Luigi;64;0;0;d64_Lunatic_19xx_Recanetese_Luigi_it
Regenspel;tware;64;0;0;d64_Regenspel_19xx_-_da
Report [h ASS];Markt & Technik;64;0;0;d64_Report_1990_Markt_Technik_de_h_ASS
The Time Machine;Channel 8 Software;64;0;0;d64_Time_Machine_The_1982_Channel_8_Software
Memory;The Guild Adventure Software;64;0;0;d64_Memory_1985_The_Guild_Adventure_Software
Tank Battle;Alpha Software;64;0;0;d64_Tank_Battle_1986_Alpha_Software
Zombies in the Swamp;Addison-Wesley;64;0;0;d64_Zombies_in_the_Swamp_1984_Adn-Wesley
Yar's Return (PD);tware;64;0;0;d64_Yars_Return_2002_-_PD
Parallax [h Antiram];London Software;64;0;0;d64_Parallax_1983_London_Software_h_Antiram
Rootin' Tootin';HesWare;64;0;0;d64_Rootin_Tootin_1983_HesWare
Super-Tank [h ASS];Craig Gluck;64;0;0;d64_Super-Tank_1983_Craig_Gluck_h_ASS
Weltendaemmerung;Markt & Technik;64;0;0;d64_Weltendaemmerung_1987_Markt_Technik_de
Europa (PD);Tiger-Crew-Disk;64;0;0;Europa_19xx_Tiger-Crew-Disk_de_PD
Fix It!;tware;64;0;0;Fix_It_19xx_-
Blagger Junior;Antony Crowther;64;0;0;Blagger_Junior_19xx_Antony_Crowther_nl
Cowboy Kidz [h Talent+Ikari+INC];Cobrasoft;64;0;0;Cowboy_Kidz_1990_Cobrasoft_h_TalentIkariINC
Lobster Attack;Bob Akerberg;64;0;0;Lobster_Attack_19xx_Bob_Akerberg
Micro Rescue;Interceptor Micros;64;0;0;d64_Micro_Rescue_1985_Interceptor_Micros
Pacman Jnr.;Wicked Software;64;0;0;d64_Pacman_Jnr._1987_Wicked_Software
Stack 'em;Loadstar;64;0;0;d64_Stack_em_1991_Loadstar
R Hood Der Held von Sherwood (Side A);Data House Software;64;0;0;d64_Robin_Hood_Der_Held_von_Sherwood_1993_Data_House_Software_de_Side_A
Tic Tac Sol;Loadstar;64;0;0;d64_Tic_Tac_Sol_1997_Loadstar
Een Dag op de Racebaan;E. Harbers Software;64;0;0;Dag_op_de_Racebaan_Een_1984_E._Harbers_Software_nl
Gravity 2 (FW)[h ONS][t +1 ONS];TND Games;64;0;0;Gravity_2_2000_TND_Games_FW_h_ONS_t_1_ONS
Magische Steine;Markt & Technik;64;0;0;d64_Magische_Steine_1993_Markt_Technik_de
Typing Practice;Steven C. Darnold;64;0;0;d64_Typing_Practice_19xx_Steven_C._Darnold
The Wizard and the Princess;Sierra Online;64;0;0;d64_Wizard_and_the_Princess_The_1984_Sierra_Online
Ringside Boxing;Reslain Software;64;0;0;d64_Ringside_Boxing_1998_Reslain_Software
Treasure Tomb;The Skull;64;0;0;d64_Treasure_Tomb_1999_The_Skull
Ultimate Tron;Markt & Technik;64;0;0;d64_Ultimate_Tron_1988_Markt_Technik_de
U-Boat 26;Compute!;64;0;0;d64_U-Boat_26_1983_Compute
Turbo Esprit;Durell Software;64;0;0;d64_Turbo_Esprit_1986_Durell_Software
Adventure-Mine;F. Kronestedt;64;0;0;Adventure-Mine_1984_Kronestedt_F._sv
Graf Dracula;Detlef Treichel;64;0;0;Graf_Dracula_1983_Detlef_Treichel_de
Hardhat Climber [h XP64];Compute!;64;0;0;Hardhat_Climber_1983_Compute_it_h_XP64
Gold Miner;tware;64;0;0;Gold_Miner_19xx_-
Golf;Atari;64;0;0;Golf_1984_Atari_de
Goud;tware;64;0;0;Goud_19xx_-_nl
Hysterix (FW);Mirage Designs;64;0;0;Hysterix_1999_Mirage_Designs_FW
Conto Corrente [h XP64];tware;64;0;0;Conto_Corrente_19xx_-_it_h_XP64
Doctor Dementia;tware;64;0;0;Doctor_Dementia_19xx_-
Galactic Battle;Ellis Horwood;64;0;0;Galactic_Battle_1984_Ellis_Horwood
Flying Feathers;Bubble Bus Software;64;0;0;Flying_Feathers_1984_Bubble_Bus_Software
Lethal Zone [b6];CP Verlag;64;0;0;Lethal_Zone_1991_CP_Verlag_b6
Atlantis (Disk 1 of 2);Ariolasoft;64;0;0;Atlantis_1985_Ariolasoft_de_Disk_1_of_2
Darbee;RUN/CW Communications;64;0;0;Darbee_1987_RUN-CW_Communications
Dickys Diamonds [h HF][t +2 HF];Romik Software;64;0;0;Dickys_Diamonds_1983_Romik_Software_h_HF_t_2_HF
Diamant Slipp;Data-Tronic;64;0;0;Diamant_Slipp_19xx_Data-Tronic_no
Dragon-Fly;tware;64;0;0;Dragon-Fly_19xx_-_de
Hellgate [h Triad];Llamasoft;64;0;0;Hellgate_1984_Llamasoft_h_Triad
War;Mark Dembrowski;64;0;0;d64_War_1991_Mark_Dembrowski
Planetfall (Multi-Sided);Infocom;64;0;0;d64_Planetfall_1988_Infocom_Side_A
Mad-Man Adventure;tware;64;0;0;d64_Mad-Man_Adventure_19xx_-
Die Magische 100 (PD);Karlheinz Herpel;64;0;0;d64_Magische_100_Die_1985_Karlheinz_Herpel_de_PD
Questprobe 3: Fantastic Four;Acventure International;64;0;0;d64_Questprobe_3_Fantastic_Four_1985_Acventure_International
Knight Orc (Side A);Level 9 Computing;64;0;0;Knight_Orc_1987_Level_9_Computing_Side_A
Lawn Mower;Compute!;64;0;0;Lawn_Mower_1984_Compute
Laser Gunner;Gary R. Lecompte;64;0;0;Laser_Gunner_19xx_Gary_R._Lecompte
Lex Feareon;tware;64;0;0;Lex_Feareon_19xx_-
Life Support;tware;64;0;0;Life_Support_19xx_-
Barrikade;Tiger-Crew-Disk;64;0;0;Barrikade_19xx_Tiger-Crew-Disk_de
Enduro!;D.R. Gamon;64;0;0;Enduro_19xx_D.R._Gamon_it
Hyper-Hen;Luna Software;64;0;0;Hyper-Hen_1983_Luna_Software
Insobada;tware;64;0;0;Insobada_19xx_-
Death House;Mark S. Boucher;64;0;0;Death_House_19xx_Mark_S._Boucher
Jousiammunta;Harri Holopainen;64;0;0;Jousiammunta_1985_Harri_Holopainen
Flotsam;The Insomniac;64;0;0;Flotsam_1987_The_Insomniac
Gioco della Scopa Tre Carte;Gruppo Editoriale Jackson;64;0;0;Gioco_della_Scopa_Tre_Carte_1985_Gruppo_Editoriale_Jackson_it
Grandmaster;Kingsoft;64;0;0;Grandmaster_1982_Kingsoft
Alberto Sorrio: Il Relitto Misterioso;Eft S.R.L.;64;0;0;Alberto_Sorrio_Il_Relitto_Misterioso_1986_Eft_S.R.L._it
Mind Mirror (Disk 1 of 2 Side A);Electronic Arts;64;0;0;d64_Mind_Mirror_1986_Electronic_Arts_Disk_1_of_2_Side_A
Sir Lancelot;Xonox;64;0;0;d64_Sir_Lancelot_1984_Xonox
Rollerdash;RUN/IDG Communications;64;0;0;d64_Rollerdash_1991_RUN-IDG_Communications
Threshold [h ICG];Sierra Online;64;0;0;d64_Threshold_1983_Sierra_Online_h_ICG
Zitrack;Commodore;64;0;0;d64_Zitrack_1982_Commodore
Moonbase 64;Commodore Disc;64;0;0;d64_Moonbase_64_1987_Commodore_Disc
Wild West;Brainstorm Enterprise;64;0;0;d64_Wild_West_1987_Brainstorm_Enterprise_it
Verminator;Markt & Technik;64;0;0;d64_Verminator_1987_Markt_Technik
Match Me If You Can;Loadstar;64;0;0;d64_Match_Me_If_You_Can_1988_Loadstar
Stunt Rider;Grover Knighten;64;0;0;d64_Stunt_Rider_19xx_Grover_Knighten
Gobbler's Revenge;Commodore Magazine;64;0;0;Gobblers_Revenge_1987_Commodore_Magazine
Egg Beater;Compute!;64;0;0;Egg_Beater_1989_Compute
The Fourth Protocol;Hutchinson Computer Publishing;64;0;0;Fourth_Protocol_The_1985_Hutchinson_Computer_Publishing
P.World II;Tranquillizer;64;0;0;d64_P.World_II_1993_Tranquillizer
U-Boot-Mission;Markt & Technik;64;0;0;d64_U-Boot-Mission_1984_Markt_Technik_de
Weaver;Markt & Technik;64;0;0;d64_Weaver_1990_Markt_Technik
Zone Cruiser;tware;64;0;0;d64_Zone_Cruiser_19xx_-_nl
Space Patrol;Ahoy!;64;0;0;d64_Space_Patrol_1984_Ahoy-Ion_International
Lincoln Green;Compute!;64;0;0;Lincoln_Green_1988_Compute
Kolo Fortuny II v.0.1;tware;64;0;0;Kolo_Fortuny_II_v.0.1_19xx_-
Logan, Part 1;Markt & Technik;64;0;0;Logan_Part_1_1990_Markt_Technik_de
Fal;tware;64;0;0;Fal_19xx_-
Ameriganos;PDPD Software;64;0;0;Ameriganos_1990_PDPD_Software_de
5 en Linea [Docs];Macrisoft;64;0;0;5_en_Linea_1986_Macft_it_Docs
The Bandage;Ruben Spaans;64;0;0;Bandage_The_1991_Ruben_Spaans
Baby Blues [h Amnesia];CP Verlag;64;0;0;Baby_Bluse_1994_CP_Verlag_h_Amnesia
Diplomat;Loadstar;64;0;0;Diplomat_1999_Loadstar
Cross Invert;M. Linke;64;0;0;Cross_Invert_19xx_Linke_M.
Computer-Kran!;Europa Computer-Club;64;0;0;Computer-Kran_19xx_Europa_Computer_Club_de
Hatchet Honeymoon;Free Spirit Software;64;0;0;Hatchet_Honeymoon_1988_Free_Spirit_Software
Magic Cube;Markt & Technik;64;0;0;d64_Magic_Cube_1987_Markt_Technik_de
Metro-Cross [h FLT];U.S. Gold;64;0;0;d64_Metro-Cross_1987_U.S._Gold_h_FLT
Scuba Dive;Durell Software;64;0;0;d64_Scuba_Dive_1983_Durell_Software
Super Nibbly;CP Verlag;64;0;0;d64_Super_Nibbly_1994_CP_Verlag
Stratahex;Oyvind Vevang;64;0;0;d64_Stratahex_1991_Oyvind_Vevang
Tetris;Martin Desrochers;64;0;0;d64_Tetris_19xx_Martin_Desrochers
Dr. Barry's Cave;BB;64;0;0;Dr._Barrys_Cave_1995_BB
Galactic Frontier;Free Spirit Software;64;0;0;Galactic_Frontier_1986_Free_Spirit_Software
Egg Catcher (FW)[h Sweet][t +4 Sweet];TND Games;64;0;0;Egg_Catcher_2004_TND_Games_FW_h_Sweet_t_4_Sweet
Feature Bout Boxing;System 3;64;0;0;Feature_Bout_Boxing_1996_System_3
Gorf Ship;DarkStorm;64;0;0;Gorf_Ship_19xx_DarkStorm
Frogs and Motorways (FW);TND Games;64;0;0;Frogs_and_Motorways_1996_TND_Games_FW
Gravity (FW);TND Games;64;0;0;Gravity_2000_TND_Games_FW
Hamurabi;Rose Company;64;0;0;Hamurabi_1995_Rose_Company
El Barrier-System Muro [h Stars];Norbert Pahlow;63;0;0;Barrier-System_Muro_El_1983_Norbert_Pahlow_es_h_Stars
Alien Invaders;Franklin Watts;63;0;0;Alien_Invaders_1985_Franklin_Watts
Dead Ringer [h FCS];Ariolasoft;63;0;0;Dead_Ringer_1988_Ariolasoft_h_FCS
Cosmic Bugs;Melbourne House;63;0;0;Cosmic_Bugs_1983_Melbourne_House
Cute Busters;The Skull;63;0;0;Cute_Busters_19xx_The_Skull
Launch;tware;63;0;0;Launch_19xx_-
Leonardo 2001: Die Odysee;Daniel Himmel;63;0;0;Leonardo_2001_Die_Odysee_1994_Daniel_Himmel_de
Hideous Bill;Virgin Games;63;0;0;Hideous_Bill_1983_Virgin_Games
Ghoul Dogs;Compute!;63;0;0;Ghoul_Dogs_1994_Compute
Gorilla Panic;BB Software;63;0;0;Gorilla_Panic_1994_BB_Software
The Tracer Sanction [o];Activision;63;0;0;d64_Tracer_Sanction_The_1985_Activision_o
Mad Party Fucker v1.0;Stretch & The Spy;63;0;0;d64_Mad_Party_Fucker_v1.0_1985_Stretch_The_Spy
Roll Over;CP Verlag;63;0;0;d64_Roll_Over_1995_CP_Verlag
Stix;tware;63;0;0;d64_Stix_19xx_-
Webster Dines Out;Compute!;63;0;0;d64_Webster_Dines_Out_1985_Compute
Snuff;Joe Sweely;63;0;0;d64_Snuff_19xx_Joe_Sweely
Stratahex;Commodore Magazine;63;0;0;d64_Stratahex_1988_Commodore_Magazine
Twin Terrors;CP Verlag;63;0;0;d64_Twin_Terrors_1995_CP_Verlag
Saturn 3;PK Software;63;0;0;d64_Saturn_3_1985_PK_Software_nl
Flashe;Damian McComb;63;0;0;Flashe_19xx_Damian_McComb_de
Backgammon [h ASS];Commodore Disc;63;0;0;Backgammon_1989_Commodore_Disc_de_h_ASS
Lifeboat;River Software;63;0;0;Lifeboat_1988_River_Software
Bingo Bongo;Linguaggio Macchina;63;0;0;Bingo_Bongo_19xx_Linguaggio_Macchina_it
Bike Hike;Learning Technologies;63;0;0;Bike_Hike_1985_Learning_Technologies
Laser Strike [h SCI 666];Isis Hathor Digital Productions;63;0;0;Laser_Strike_1983_Isis_Hathor_Digital_Productions_h_SCI_666
The Puzzle Page #166;Loadstar;63;0;0;d64_Puzzle_Page_166_The_1998_Loadstar
Ringside Boxing;Compute!;63;0;0;d64_Ringside_Boxing_1987_Compute
Shamus Case 2 [h ASS];Synapse Software;63;0;0;d64_Shamus_Case_2_1984_Synapse_Software_h_ASS
Ski Man;Edgardo Kijel;63;0;0;d64_Ski_Man_1983_Edgardo_Kijel
Space Balls;Luigi Pantarotto;63;0;0;d64_Space_Balls_1998_Luigi_Pantarotto
Mad Lib;Pat Tubbs & Earl Evans;63;0;0;d64_Mad_Lib_1983_Pat_Tubbs_Earl_Evans
Police Academy 2;Methodic Solutions;63;0;0;d64_Police_Academy_2_1987_Methodic_Solutions
Tyler's Dungeons;Creative Equipment;63;0;0;d64_Tylers_Dungeons_1984_Creative_Equipment
Wormaround (PD);Binary Zone;63;0;0;d64_Wormaround_1998_Binary_Zone_PD
Yartzee;Ron Roberts;63;0;0;d64_Yartzee_1984_Ron_Roberts
Flexi-Lotto;Interface Publications;63;0;0;Flexi-Lotto_1984_Interface_Publications
Hockey 64;Creative Computing;63;0;0;Hockey_64_19xx_Creative_Computing
Dice Racers (PD);Tiger-Crew-Disk;63;0;0;Dice_Racers_19xx_Tiger-Crew-Disk_de_PD
Gems;Loadstar;63;0;0;Gems_1996_Loadstar
Gheddafiah;Systems Editoriale;63;0;0;Gheddafiah_1986_Systems_Editoriale
Fronton;GTS;63;0;0;Fronton_1985_GTS_es
Feasibility Experiment;Channel 8 Software;63;0;0;Feasibility_Experiment_1983_Channel_8_Software
Magyk (FW)[h ONS];TND Games;63;0;0;d64_Magyk_2000_TND_Games_FW_h_ONS
Meteor Poks;Tomi Malinen;63;0;0;d64_Meteor_Poks_19xx_Tomi_Malinen
Ruff and Reddy;Hi-Tec Software;63;0;0;d64_Ruff_and_Reddy_1990_Hi-Tec_Software
Sagor Der Eroberer (Disk 1 of 2 Side A);Markt & Technik;63;0;0;d64_Sagor_Der_Eroberer_1985_Markt_Technik_Disk_1_of_2_Side_A
Secret of the Silver Blades v1.0 (Disk 1 of 4 Side A);SSI;63;0;0;d64_Secret_of_the_Silver_Blades_v1.0_1990_SSI_Disk_1_of_4_Side_A
Tower Poker;Loadstar;63;0;0;d64_Tower_Poker_1996_Loadstar
Twin Terrors v2 [h O+H];CP Verlag;63;0;0;d64_Twin_Terrors_v2_P_19xx_CP_Verlag_h_OH
Stars and Rings [h RR];Eagleware International;63;0;0;d64_Stars_and_Rings_1993_Eagleware_International_h_RR
Wizard Tag II: The Sequel;Ahoy!;63;0;0;d64_Wizard_Tag_II_The_Sequel_1987_Ahoy-Ion_International
Street Slaughter (PD);Binary Zone;63;0;0;d64_Street_Slaughter_1993_Binary_Zone_PD
War Cars Construction Kit;Firebird;63;0;0;d64_War_Cars_Construction_Kit_1988_Firebird
adidas Championship Tie Break;Starbyte Software;63;0;0;d64_adidas_Championship_Tie_Break_1990_Starbyte_Software
Zonal Patrol;K'Soft;63;0;0;d64_Zonal_Patrol_1986_KSoft
Kidnapparna;tware;63;0;0;Kidnapparna_19xx_-
Gammaron [h ASS];Kyle Hodgetts;63;0;0;Gammaron_19xx_Kyle_Hodgetts_h_ASS
Golden Star Zombie Apocalypse from the Dimension of Wrath Dressed in Black Leather;The Skull;63;0;0;Golden_Star_Zombie_Apocalypse_from_the_Dimension_of_Wrath_Dressed_in_Black_Leath
The Cavestone;Foxsoft;63;0;0;Cavestone_The_1994_Foxsoft_de
Cyberblocks;Double Density;63;0;0;Cyberblocks_1994_Double_Density
Freak Attack;Compute!;63;0;0;Freak_Attack_1989_Compute
Filetto;Gruppo Editoriale Jackson;63;0;0;Filetto_1984_Gruppo_Editoriale_Jackson_it
Kong;Keypunch Software;63;0;0;Kong_1985_Keypunch_Software
Escalera;Macft;63;0;0;Escalera_1986_Macft_it
Demon Dozer;tware;63;0;0;Demon_Dozer_19xx_-
Colorado-River;tware;63;0;0;Colorado-River_19xx_-_de
Deidre's Raceway;Jeff Hamdani;63;0;0;Deidres_Raceway_19xx_Jeff_Hamdani
Kiosque de Limonade;tware;63;0;0;Kiosque_de_Limonade_19xx_-_fr
Herby;Radarsoft;63;0;0;Herby_1984_Radarsoft
Invaders 64;Livewire;63;0;0;Invaders_64_1984_Livewire
Bath Time;Personal Software Services;63;0;0;Bath_Time_1984_Personal_Software_Services
Rollaround;Mastertronic;63;0;0;d64_Rollaround_1987_Mastertronic
Waffles;Markt & Technik;63;0;0;d64_Waffles_1988_Markt_Technik_de
Worm Xing;Commodore Magazine;63;0;0;d64_Worm_Xing_1987_Commodore_Magazine
Wraparound;RUN/IDG Communications;63;0;0;d64_Wraparound_1989_RUN-IDG_Communications
Ship of the Line;Richard Shepherd Software;63;0;0;d64_Ship_of_the_Line_1984_Richard_Shepherd_Software
Metal Ball;Input 64;63;0;0;d64_Metal_Ball_1987_Input_64_de
Scott Adams Adventure Pack;Adventure International;63;0;0;d64_Scott_Adams_Adventure_Pack_1983_Adventure_International
Energy Field;Pan Books;63;0;0;Energy_Field_1983_Pan_Books
Elf Rescue;The Guild Adventure Software;63;0;0;Elf_Rescue_19xx_The_Guild_Adventure_Software
Fast Life;PowerPlay Magazine;63;0;0;Fast_Life_1986_PowerPlay_Magazine
Fighter Jet;Bob Akerberg;63;0;0;Fighter_Jet_19xx_Bob_Akerberg
Link 'Em;Compute!;63;0;0;Link_Em_1994_Compute
Lexitron;Compute!;63;0;0;Lexitron_1986_Compute
Astral Attack;Anirog Software;63;0;0;Astral_Attack_1984_Anirog_Software
Balls;Markt & Technik;63;0;0;Balls_1992_Markt_Technik
Astrostorm;tware;63;0;0;Astrostorm_19xx_-
ER!: Emergency Room;Loadstar;63;0;0;ER_Emergency_Room_1985_Loadstar
Eagles & Gators;Compute!;63;0;0;Eagles_Gators_1986_Compute
Draw Poker;Earl Wutcher;63;0;0;Draw_Poker_1980_Earl_Wutcher
Dyp Bomber;Data-Tronic;63;0;0;Dyp_Bomber_19xx_Data-Tronic_no
ED Dragonfly;T.A. Gurda;63;0;0;ED_Dragonfly_1984_T.A._Gurda
Fishing;CES;63;0;0;Fishing_1983_CES
Hack & Jump;Volker Ritzhaupt;63;0;0;Hack_Jump_19xx_Volker_Ritzhaupt
Helsingfors;tware;63;0;0;Helsingfors_2001_-
Hot Shot;Olz;63;0;0;Hot_Shot_19xx_Olz
Grue Stew;tware;63;0;0;Grue_Stew_198x_-_de
Dominoes;Commercial Data Systems;63;0;0;Dominoes_1988_Commercial_Data_Systems
Deep Throat (1988 08 07)(Reptilia Design);tware;63;0;0;Deep_Throat_1988-08-07_Reptilia_Design
Crossword;Your Commodore;63;0;0;Crossword_1986_Your_Commodore
Cards at War;Tab Books;63;0;0;Cards_at_War_1985_Tab_Books
Baltic 1985: When Superpowers Collide;SSI;63;0;0;Baltic_1985_When_Superpowers_Collide_1984_SSI
The Apple;BitMaster;63;0;0;Apple_The_19xx_BitMaster
Iso-Ana;Jokke Laitinen;63;0;0;Iso-Ana_1987_Jokke_Laitinen
Good Neighbours;Loadstar;63;0;0;Good_Neighbours_1996_Loadstar
Gameboy Tetris (PD)[h Lethargy];Binary Zone;63;0;0;Gameboy_Tetris_1992_Binary_Zone_PD_h_Lethargy
Fur Trader;Hal Gritzmacher;63;0;0;Fur_Trader_19xx_Hal_Gritzmacher
Aliants: The Desperate Battle for Earth! (Disk 1 of 2 Side A);Starsoft;63;0;0;Aliants_The_Desperate_Battle_for_Earth_1987_Starsoft_Disk_1_of_2_Side_A
Memologie;CP Verlag;63;0;0;d64_Memologie_1995_CP_Verlag
Root Race;Compute!;63;0;0;d64_Root_Race_1987_Compute
Time Thief;Big Sky Software;63;0;0;d64_Time_Thief_1988_Big_Sky_Software
Warlords: The First Battle!;Sentinent Software;63;0;0;d64_Warlords_The_First_Battle_1988_Sentinent_Software
Luna Landa (PD);Binary Zone;63;0;0;d64_Luna_Landa_1993_Binary_Zone_PD
Oak Flat Nuclear Power Plant Simulator;Gametech;63;0;0;d64_Oak_Flat_Nuclear_Power_Plant_Simulator_1988_Gametech
World Conquest;Howard Campbell;63;0;0;d64_World_Conquest_19xx_Howard_Campbell
Tanc;Melbourne House;63;0;0;d64_Tanc_1984_Melbourne_House
Transaction;Frank Gasking;63;0;0;d64_Transaction_1999_Frank_Gasking
Step by Step;Markt & Technik;63;0;0;d64_Step_by_Step_1991_Markt_Technik
Maximal [h ASS];Input 64;63;0;0;d64_Maximal_1986_Input_64_de_h_ASS
Mine Sweeper;T'Pau Production;63;0;0;d64_Mine_Sweeper_1992_TPau_Production
Master Digger;Mulft;63;0;0;d64_Master_Digger_1986_Mulft
Marsfighter;Commodore Disc;63;0;0;d64_Marsfighter_1991_Commodore_Disc
Superbike;Loadstar;63;0;0;d64_Superbike_1990_Loadstar
Xerons;Andrew Trott;63;0;0;d64_Xerons_1984_Andrew_Trott
Xlink v2.1;Angels;63;0;0;d64_Xlink_v2.1_19xx_Angels
Stop the Express [h ASS];Commodore;63;0;0;d64_Stop_the_Express_1984_Commodore_h_ASS
Stamp Challenge;Loadstar;63;0;0;d64_Stamp_Challenge_1997_Loadstar
Demon Attack;Imagic;63;0;0;Demon_Attack_1984_Imagic
Cowboys;Tomi Malinen;63;0;0;Cowboys_19xx_Tomi_Malinen
Craps [h ASS];tware;63;0;0;Craps_198x_-_h_ASS
Computer Board Challenger;Rick Beam;63;0;0;Computer_Board_Challenger_19xx_Rick_Beam
Connect 64;D. Islip;63;0;0;Connect_64_19xx_Islip_D.
Comphello;tware;63;0;0;Comphello_19xx_-
Invaders 64 [h ASS];Peter Menke;63;0;0;Invaders_64_1983_Peter_Menke_h_ASS
Glider Rider [h ABS];Quicksilva;63;0;0;Glider_Rider_1986_Quicksilva_h_ABS
Double;Robtek;63;0;0;Double_1986_Robtek
Eights for One;Loadstar;63;0;0;Eights_for_One_1993_Loadstar
Arrow;Commodore;63;0;0;Arrow_1982_Commodore
Aralzac;Pubblirome;63;0;0;Aralzac_1987_Pubblirome_it
Aksjemarked;Datavarehuset;63;0;0;Aksjemarked_1982_Datavarehuset
El Acosado;GTS;63;0;0;Acosado_El_198x_GTS_es
Go Carts;RUN/IDG Communications;63;0;0;Go_Carts_1990_RUN-IDG_Communications
Mega Force;Future Publishing;63;0;0;d64_Mega_Force_1994_Future_Publishing
Solar Jetman (Side A);Software Creations;63;0;0;d64_Solar_Jetman_1991_Software_Creations_Side_A
Mini Racers;Jack-A-Lantern Software;63;0;0;d64_Mini_Racers_1990_Jack-A-Lantern_Software
Magician;The Guild Adventure Software;63;0;0;d64_Magician_19xx_The_Guild_Adventure_Software
Magic Fields;CP Verlag;63;0;0;d64_Magic_Fields_1993_CP_Verlag
Maxit;Courbois Software;63;0;0;d64_Maxit_1983_Courbois_Software_nl
Questron II (Side A);SSI;63;0;0;d64_Questron_II_1988_SSI_Side_A
Splash!;Sunshine Publications;63;0;0;d64_Splash_1984_Sunshine_Publications
Typhoon of Steel Pacific v1.1;SSI;63;0;0;d64_Typhoon_of_Steel_Pacific_v1.1_1988_SSI
Stalag I;Rabbit Software;63;0;0;d64_Stalag_I_1984_Rabbit_Software
V: The Computer Game [instructions];Ocean;63;0;0;d64_V_The_Computer_Game_1986_Ocean_instructions
Leben;RUN/CW-Publikationen;63;0;0;Leben_1987_RUN-CW-Publikationen_de
Liberte;ESP Software;63;0;0;Liberte_1985_ESP_Software
